Stand	ForestType	VolumePerHA	StemsPerHA	Tree	Sample	Year	CA	RA	LWP	RD	R	TreeAge	h	DBHr	Hr	H	DBH	D	relD	relH	Vr	Vr_Hr_h	SL0	SL1	KIr	KSIr	KImax	KImean	KSImax	KSImean	knotIndex_total	hCrKI	hCrKSI	relhCrKI	relhCrKSI	CrlKI	CrlKSI	relCrlKI	relCrlKSI	dCrKI	dCrKSI	reldCrKI	reldCrKSI	r
10	MT	417.6	479	1015	1	1968	26	454.250748	21.0606252	351.715392	36.100001	26	0	4.840574492	3.901769019	28.5	28.3	62.35992073	12.882752	0	0.117210596	0.117210596	0	21.58589457	0.009181616	0.620170865	0.009692968	0.007892911	0.620170865	0.579284246	0.299930634	2.5	0.1	-1	-1	1.401769019	3.801769019	0.359264993	0.9743706	-2.5	-0.1	-0.640735007	-0.0256294	7.2200002
10	MT	417.6	479	1015	1	1969	27	560.1552952	20.8162028	350.027627	38.050001	27	0	5.167714202	4.11252939	28.5	28.3	62.35992073	12.06721546	0	0.13724902	0.13724902	5.024848038	22.2718381	0.00980606	0.629516987	0.010583138	0.00875488	0.629516987	0.592965263	0.350195212	2.8	0.1	-1	-1	1.31252939	4.01252939	0.319153802	0.975684064	-2.8	-0.1	-0.680846198	-0.024315936	7.6100002
10	MT	417.6	479	1015	1	1970	28	740.8408155	18.0092611	331.453871	40.324999	28	0	5.553945994	4.358416273	28.5	28.3	62.35992073	11.22803873	0	0.163368503	0.163368503	0	15.77997848	0.010397184	0.638364407	0.011721858	0.009558112	0.638364407	0.600075381	0.410998809	2.9	0.1	-1	-1	1.458416273	4.258416273	0.334620693	0.977055886	-2.9	-0.1	-0.665379307	-0.022944114	8.0649998
10	MT	417.6	479	1015	1	1971	29	798.2074294	19.8668273	326.47452	43.15	29	0	6.04002033	4.663748712	28.5	28.3	62.35992073	10.32445544	0	0.200164766	0.200164766	0	16.80889377	0.011228645	0.650808976	0.013097814	0.010709549	0.65299287	0.618539735	0.492639238	3.1	2.9	-1	-1	1.563748712	1.763748712	0.335298664	0.378182621	-3.1	-2.9	-0.664701336	-0.621817379	8.63
10	MT	417.6	479	1015	1	1972	30	910.7564505	22.3090651	339.675983	45.999998	30	0	6.537082329	4.971782884	28.5	28.3	62.35992073	9.539411865	0	0.242503869	0.242503869	0	17.83780906	0.011876838	0.66051056	0.014422138	0.011853593	0.670855143	0.635211098	0.580826075	3.3	3.3	-1	-1	1.671782884	1.671782884	0.336254202	0.336254202	-3.3	-3.3	-0.663745798	-0.663745798	9.1999996
10	MT	417.6	479	1015	1	1973	31	1043.019257	19.1363012	311.545007	49.050001	31	0	7.075743068	5.301434044	28.5	28.3	62.35992073	8.813197445	0	0.29401013	0.29401013	2.462769154	26.38749926	0.012724975	0.673204715	0.015774081	0.013089486	0.690781051	0.654461713	0.680653261	3.6	3.3	-1	-1	1.701434044	2.001434044	0.320938454	0.377526916	-3.6	-3.3	-0.679061546	-0.622473084	9.8100002
10	MT	417.6	479	1015	1	1974	32	1321.147776	15.3276673	339.139105	52.325003	32	0	7.661036845	5.655403601	28.5	28.3	62.35992073	8.139880018	0	0.356921754	0.356921754	0	20.2386114	0.013403612	0.683361957	0.017237067	0.014137099	0.708650392	0.666780012	0.791677538	3.8	3.8	-1	-1	1.855403601	1.855403601	0.328076249	0.328076249	-3.8	-3.8	-0.671923751	-0.671923751	10.4650006
10	MT	417.6	479	1015	1	1975	33	1340.125038	12.7186447	303.659458	56.200003	33	0	8.361657929	6.074222286	28.5	28.3	62.35992073	7.457841646	0	0.442236159	0.442236159	0	25.60652667	0.014248283	0.69600425	0.018834413	0.015590351	0.730749668	0.688498415	0.935421048	4.2	4	-1	-1	1.874222286	2.074222286	0.308553457	0.341479483	-4.2	-4	-0.691446543	-0.658520517	11.2400006
10	MT	417.6	479	1015	1	1976	34	726.1327704	27.7580629	376.434893	59.874998	34	0	9.033178207	6.471423982	28.5	28.3	62.35992073	6.903430808	0	0.534788142	0.534788142	0	26.97841373	0.014937987	0.706327124	0.020417097	0.016852868	0.750667706	0.706063372	1.078583561	4.6	4.4	-1	-1	1.871423982	2.071423982	0.289182719	0.320087818	-4.6	-4.4	-0.710817281	-0.679912182	11.9749996
10	MT	417.6	479	1015	1	1977	35	899.28719	23.9660288	350.734549	61.775	35	0	9.382749316	6.676780457	28.5	28.3	62.35992073	6.646231145	0	0.587331773	0.587331773	0	27.66435725	0.015313648	0.711949689	0.021168636	0.017493715	0.760556824	0.71497103	1.15458518	4.6	4.6	-1	-1	2.076780457	2.076780457	0.311045192	0.311045192	-4.6	-4.6	-0.688954808	-0.688954808	12.355
10	MT	417.6	479	1015	1	1978	36	921.3898695	25.8760535	365.479887	64.050001	36	0	9.803256773	6.922667664	28.5	28.3	62.35992073	6.361143258	0	0.654640177	0.654640177	0	14.62805741	0.015765995	0.718720008	0.022058806	0.018081136	0.77209301	0.720071802	1.247598398	4.9	4.7	-1	-1	2.022667664	2.222667664	0.292180379	0.321070976	-4.9	-4.7	-0.707819621	-0.678929024	12.8100002
10	MT	417.6	479	1015	1	1979	37	974.740243	22.2098274	372.277302	66.300001	37	0	10.22106776	7.165852707	28.5	28.3	62.35992073	6.101116065	0	0.72608228	0.72608228	0.37012841	25.38318785	0.01611503	0.723944055	0.023009734	0.01893815	0.78434422	0.734834966	1.344608644	5.1	4.9	-1	-1	2.065852707	2.265852707	0.28829126	0.316201407	-5.1	-4.9	-0.71170874	-0.683798593	13.2600002
10	MT	417.6	479	1015	1	1980	38	1197.878172	18.3734136	319.741381	68.599997	38	0	10.64998498	7.414441429	28.5	28.3	62.35992073	5.855399875	0	0.80429899	0.80429899	16.34291622	36.74289964	0.016536409	0.73025089	0.023899904	0.019812718	0.795290403	0.748067666	1.446328379	5.4	5	-1	-1	2.014441429	2.414441429	0.271691597	0.325640367	-5.4	-5	-0.728308403	-0.674359633	13.7199994
10	MT	417.6	479	1015	1	1981	39	1198.03659	18.5749546	344.141771	71.325003	39	0	11.1603491	7.708966185	28.5	28.3	62.35992073	5.587631728	0	0.904004576	0.904004576	17.37183151	34.61882157	0.01694235	0.736326654	0.024964581	0.02066004	0.809585876	0.759448806	1.570163071	5.7	5.4	-1	-1	2.008966185	2.308966185	0.260601245	0.299516969	-5.7	-5.4	-0.739398755	-0.700483031	14.2650006
